client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
16583,2,413,0,False,False,21-07-22
16584,4,34,0,False,False,01-07-22
16585,2,586,0,False,False,19-07-22
16586,2,698,0,False,False,17-07-22
16587,4,73,0,False,False,14-07-22
16588,3,1960,0,False,True,27-07-22
16589,1,186,0,False,False,01-07-22
16590,3,212,0,False,False,02-07-22
16591,3,1331,0,False,False,26-07-22
16592,3,1776,0,False,False,21-07-22
16593,2,312,0,False,False,22-07-22
16594,2,638,0,False,False,04-07-22
16595,3,98,0,False,False,16-07-22
16596,4,517,0,False,False,18-07-22
16597,6,271,0,False,False,05-07-22
16598,2,100,0,False,False,10-07-22
16599,1,206,0,False,False,04-07-22
16600,1,166,0,False,False,11-07-22
16601,4,671,0,False,False,04-07-22
16602,1,259,0,False,False,12-07-22
16603,3,957,0,False,True,31-07-22
16604,2,296,0,False,False,06-07-22
16605,6,85,0,False,False,21-07-22
16606,3,323,0,False,False,25-07-22
16607,1,438,0,False,False,24-07-22
16608,3,218,0,False,False,09-07-22
16609,2,119,0,False,False,31-07-22
16610,2,332,0,False,False,09-07-22
16611,2,158,0,False,False,24-07-22
16612,2,125,0,False,False,25-07-22
16613,9,288,0,False,False,19-07-22
16614,2,129,0,False,False,05-07-22
16615,11,544,0,False,False,20-07-22
16616,7,91,0,False,False,04-07-22
16617,2,448,0,False,False,28-07-22
16618,1,168,0,False,False,04-07-22
16619,4,203,0,False,False,17-07-22
16620,3,118,0,False,False,09-07-22
16621,2,902,0,False,True,29-07-22
16622,3,123,0,False,False,17-07-22
16623,3,361,0,False,False,25-07-22
16624,2,248,0,False,False,18-07-22
16625,1,711,0,False,False,30-07-22
16626,10,55,0,False,False,17-07-22
16627,2,1327,0,False,True,30-07-22
16628,2,90,0,False,False,11-07-22
16629,11,239,0,False,False,24-07-22
16630,3,122,0,False,False,24-07-22
16631,12,1090,0,False,False,17-07-22
16632,3,82,0,False,False,15-07-22
16633,2,361,0,False,False,19-07-22
16634,2,67,0,False,False,24-07-22
16635,6,2078,0,False,True,21-07-22
16636,4,339,0,False,False,27-07-22
16637,10,185,0,False,False,21-07-22
16638,2,203,0,False,False,02-07-22
16639,3,1118,0,False,False,27-07-22
16640,2,400,0,False,False,13-07-22
16641,2,580,0,False,False,02-07-22
16642,17,179,0,False,False,17-07-22
16643,2,475,0,False,False,24-07-22
16644,2,58,0,False,False,11-07-22
16645,4,229,0,False,False,23-07-22
16646,3,530,0,False,False,11-07-22
16647,5,497,0,False,False,03-07-22
16648,1,81,0,False,False,16-07-22
16649,19,362,0,False,False,26-07-22
16650,1,255,0,False,False,10-07-22
16651,3,206,0,False,False,03-07-22
16652,1,185,0,False,False,18-07-22
16653,1,125,0,False,False,14-07-22
16654,1,673,0,False,False,28-07-22
16655,2,1124,0,False,True,09-07-22
16656,2,228,0,False,True,18-07-22
16657,1,180,0,False,False,13-07-22
16658,1,808,0,False,True,27-07-22
16659,2,510,0,False,False,12-07-22
16660,6,162,0,False,False,13-07-22
16661,5,413,0,False,False,21-07-22
16662,13,198,0,False,False,17-07-22
16663,2,421,0,False,False,09-07-22
16664,2,350,0,False,False,03-07-22
16665,3,322,0,False,False,20-07-22
16666,16,201,0,False,False,27-07-22
16667,2,638,0,False,True,15-07-22
16668,2,437,0,False,False,27-07-22
16669,2,68,0,False,False,27-07-22
16670,4,147,0,False,False,19-07-22
16671,2,248,0,False,False,21-07-22
16672,4,108,0,False,False,09-07-22
16673,2,110,0,False,False,24-07-22
16674,2,328,0,False,False,03-07-22
16675,2,1066,0,False,False,20-07-22
16676,2,305,0,False,False,25-07-22
16677,5,293,0,False,False,12-07-22
16678,3,68,0,False,False,22-07-22
16679,3,329,0,False,False,16-07-22
16680,3,329,0,False,False,28-07-22
16681,2,609,0,False,False,03-07-22
16682,2,652,0,False,False,03-07-22
16683,6,1201,0,False,True,12-07-22
16684,6,252,0,False,False,11-07-22
16685,4,1309,0,False,True,29-07-22
16686,2,127,0,False,False,05-07-22
16687,6,205,0,False,False,28-07-22
16688,3,476,0,False,False,06-07-22
16689,4,158,0,False,False,12-07-22
16690,5,74,0,False,False,08-07-22
16691,5,419,0,False,False,12-07-22
16692,2,165,0,False,False,15-07-22
16693,3,408,0,False,False,10-07-22
16694,2,135,0,False,False,25-07-22
16695,3,1300,0,False,False,09-07-22
16696,2,41,0,False,False,04-07-22
16697,4,83,0,False,False,28-07-22
16698,10,144,0,False,False,25-07-22
16699,5,293,0,False,False,23-07-22
16700,2,161,0,False,False,12-07-22
16701,2,173,0,False,False,11-07-22
16702,3,156,0,False,False,27-07-22
16703,4,280,0,False,False,18-07-22
16704,6,1359,0,False,True,24-07-22
16705,4,122,0,False,False,09-07-22
16706,4,416,0,False,True,08-07-22
16707,15,36,0,False,False,24-07-22
16708,3,623,0,False,False,13-07-22
16709,17,53,0,False,False,05-07-22
16710,3,279,0,False,False,27-07-22
16711,2,532,0,False,True,20-07-22
16712,4,107,0,False,False,23-07-22
16713,2,933,0,False,False,20-07-22
16714,2,85,0,False,False,03-07-22
16715,2,790,0,False,False,04-07-22
16716,6,97,0,False,False,23-07-22
16717,4,171,0,False,False,20-07-22
16718,2,505,0,False,False,11-07-22
16719,2,495,0,False,False,23-07-22
16720,4,799,0,False,False,08-07-22
16721,2,111,0,False,False,05-07-22
16722,2,683,0,False,True,23-07-22
16723,13,84,0,False,False,08-07-22
16724,2,547,0,False,False,01-07-22
16725,5,103,0,False,False,03-07-22
16726,5,236,0,False,False,18-07-22
16727,3,71,0,False,False,10-07-22
16728,5,192,0,False,False,21-07-22
16729,3,476,0,False,False,20-07-22
16730,4,50,0,False,False,31-07-22
16731,29,54,0,False,False,20-07-22
16732,3,42,0,False,False,03-07-22
16733,4,57,0,False,False,15-07-22
16734,3,70,0,False,False,05-07-22
16735,3,265,0,False,False,09-07-22
16736,2,117,0,False,False,04-07-22
16737,4,430,0,False,True,12-07-22
16738,3,202,0,False,False,14-07-22
16739,2,537,0,False,False,22-07-22
16740,6,219,0,False,False,24-07-22
16741,6,48,0,False,False,27-07-22
16742,4,143,0,False,False,31-07-22
16743,3,241,0,False,False,12-07-22
16744,4,63,0,False,False,10-07-22
16745,7,357,0,False,False,27-07-22
16746,20,21,0,False,False,18-07-22
16747,2,13,0,False,False,14-07-22
16748,1,32,0,False,False,24-07-22
16749,4,73,0,False,False,05-07-22
16750,1,148,0,False,False,17-07-22
16751,1,46,0,False,False,27-07-22
16752,1,53,0,False,False,31-07-22
16753,5,119,0,False,False,02-07-22
16754,1,92,0,False,False,27-07-22
16755,1,226,0,False,False,08-07-22
16756,2,200,0,False,False,16-07-22
16757,24,42,0,False,False,13-07-22
16758,1,187,0,False,False,05-07-22
16759,1,208,0,False,False,27-07-22
16760,2,125,0,False,False,25-07-22
16761,1,162,0,False,False,22-07-22
16762,3,281,0,False,False,10-07-22
16763,1,139,0,False,False,09-07-22
16764,1,481,0,False,False,28-07-22
16765,1,101,0,False,False,06-07-22
16766,1,205,0,False,False,11-07-22
16767,1,65,0,False,False,20-07-22
16768,1,311,0,False,False,06-07-22
16769,2,186,0,False,False,24-07-22
16770,1,66,0,False,False,06-07-22
16771,4,137,0,False,False,15-07-22
16772,1,91,0,False,False,08-07-22
16773,1,544,0,False,False,02-07-22
16774,1,129,0,False,False,24-07-22
16775,1,211,0,False,False,03-07-22
16776,1,78,0,False,False,05-07-22
16777,1,67,0,False,False,07-07-22
16778,1,71,0,False,False,16-07-22
16779,1,326,0,False,False,24-07-22
16780,1,70,0,False,False,07-07-22
16781,2,58,0,False,False,03-07-22
16782,1,130,0,False,False,10-07-22
16783,1,76,0,False,False,06-07-22
16784,2,97,0,False,False,12-07-22
16785,7,459,0,False,False,04-07-22
16786,3,196,0,False,False,03-07-22
16787,5,71,0,False,False,04-07-22
16788,2,212,0,False,False,27-07-22
16789,1,458,0,False,False,18-07-22
16790,1,105,0,False,False,04-07-22
16791,1,77,0,False,False,09-07-22
16792,2,853,0,False,True,13-07-22
16793,1,164,0,False,False,06-07-22
16794,1,380,0,False,False,09-07-22
16795,1,194,0,False,False,04-07-22
16796,1,1204,0,False,True,29-07-22
16797,1,467,0,False,False,31-07-22
16798,2,55,0,False,False,04-07-22
16799,1,338,0,False,False,16-07-22
16800,1,168,0,False,False,06-07-22
16801,1,157,0,False,False,26-07-22
16802,1,528,0,False,False,12-07-22
16803,1,464,0,False,False,20-07-22
16804,1,152,0,False,False,31-07-22
16805,2,211,0,False,False,29-07-22
16806,1,313,0,False,False,15-07-22
16807,11,279,0,False,False,05-07-22
16808,2,335,0,False,False,19-07-22
16809,1,209,0,False,False,10-07-22
16810,1,775,0,False,False,30-07-22
16811,1,63,0,False,False,20-07-22
16812,1,134,0,False,False,07-07-22
16813,1,71,0,False,False,09-07-22
16814,4,561,0,False,False,27-07-22
16815,1,197,0,False,False,12-07-22
16816,1,329,0,False,False,30-07-22
16817,2,70,0,False,False,28-07-22
16818,5,53,0,False,False,28-07-22
16819,3,43,0,False,False,13-07-22
16820,1,142,0,False,False,25-07-22
16821,2,523,0,False,False,06-07-22
16822,1,193,0,False,False,13-07-22
16823,1,604,0,False,False,30-07-22
16824,1,144,0,False,False,14-07-22
16825,1,302,0,False,False,05-07-22
16826,1,205,0,False,False,14-07-22
16827,1,137,0,False,False,28-07-22
16828,1,142,0,False,False,10-07-22
16829,2,58,0,False,False,09-07-22
16830,2,100,0,False,False,10-07-22
16831,6,239,0,False,False,12-07-22
16832,1,1756,0,False,False,22-07-22
16833,1,77,0,False,False,27-07-22
16834,1,169,0,False,False,25-07-22
16835,2,1441,0,False,True,17-07-22
16836,1,71,0,False,False,26-07-22
16837,1,38,0,False,False,30-07-22
16838,1,191,0,False,False,02-07-22
16839,1,171,0,False,False,23-07-22
16840,2,149,0,False,False,03-07-22
16841,1,747,0,False,False,30-07-22
16842,2,186,0,False,False,15-07-22
16843,2,223,0,False,False,30-07-22
16844,1,154,0,False,False,08-07-22
16845,1,60,0,False,False,25-07-22
16846,2,151,0,False,False,22-07-22
16847,1,188,0,False,False,05-07-22
16848,6,185,0,False,False,08-07-22
16849,1,224,0,False,False,07-07-22
16850,1,171,0,False,False,06-07-22
16851,1,203,0,False,False,31-07-22
16852,1,84,0,False,False,18-07-22
16853,1,134,0,False,False,22-07-22
16854,2,164,0,False,False,12-07-22
16855,2,128,0,False,False,26-07-22
16856,3,15,0,False,False,20-07-22
16857,2,386,0,False,False,06-07-22
16858,1,401,0,False,False,09-07-22
16859,1,137,0,False,False,23-07-22
16860,1,200,0,False,False,28-07-22
16861,1,225,0,False,False,11-07-22
16862,1,379,0,False,False,25-07-22
16863,1,92,0,False,False,29-07-22
16864,1,92,0,False,False,02-07-22
16865,1,188,0,False,False,08-07-22
16866,2,168,0,False,False,01-07-22
16867,1,651,0,False,True,03-07-22
16868,1,305,0,False,False,30-07-22
16869,2,497,0,False,False,27-07-22
16870,3,205,0,False,False,02-07-22
16871,4,179,0,False,False,16-07-22
16872,4,212,0,False,False,31-07-22
16873,1,36,0,False,False,04-07-22
16874,2,39,0,False,False,26-07-22
16875,2,576,0,False,False,31-07-22
16876,2,94,0,False,False,22-07-22
16877,5,240,0,False,False,27-07-22
16878,1,147,0,False,False,29-07-22
16879,1,604,0,False,False,25-07-22
16880,7,193,0,False,False,20-07-22
16881,1,211,0,False,False,22-07-22
16882,1,120,0,False,False,27-07-22
16883,1,169,0,False,False,31-07-22
16884,2,1491,0,False,True,17-07-22
16885,1,131,0,False,False,28-07-22
16886,1,343,0,False,False,17-07-22
16887,1,175,0,False,False,30-07-22
16888,4,308,0,False,False,23-07-22
16889,14,408,0,False,False,22-07-22
16890,2,119,0,False,False,05-07-22
16891,2,418,0,False,False,12-07-22
16892,1,821,0,False,False,04-07-22
16893,1,99,0,False,False,02-07-22
16894,1,16,0,False,False,04-07-22
16895,1,78,0,False,False,11-07-22
16896,1,225,0,False,False,14-07-22
16897,2,604,0,False,False,03-07-22
16898,1,250,0,False,False,16-07-22
16899,1,208,0,False,False,13-07-22
16900,1,72,0,False,False,27-07-22
16901,1,23,0,False,False,07-07-22
16902,1,498,0,False,False,30-07-22
16903,1,78,0,False,False,15-07-22
16904,1,204,0,False,False,09-07-22
16905,3,90,0,False,False,16-07-22
16906,1,539,0,False,False,18-07-22
16907,2,273,0,False,False,03-07-22
16908,2,107,0,False,False,27-07-22
16909,1,650,0,False,False,29-07-22
16910,4,48,0,False,False,31-07-22
16911,1,91,0,False,False,22-07-22
16912,2,229,0,False,False,16-07-22
16913,2,304,0,False,False,06-07-22
16914,2,129,0,False,False,07-07-22
16915,5,537,0,False,False,10-07-22
16916,2,915,0,False,False,18-07-22
16917,1,903,0,False,True,23-07-22
16918,2,58,0,False,False,31-07-22
16919,12,122,0,False,False,25-07-22
16920,8,873,0,False,True,28-07-22
16921,1,248,0,False,False,04-07-22
16922,1,1298,0,False,True,27-07-22
16923,2,149,0,False,False,24-07-22
16924,1,717,0,False,False,11-07-22
16925,1,147,0,False,False,19-07-22
16926,3,85,0,False,False,13-07-22
16927,1,709,0,False,True,30-07-22
16928,5,72,0,False,False,03-07-22
16929,1,185,0,False,False,19-07-22
16930,4,28,0,False,False,13-07-22
16931,1,148,0,False,False,27-07-22
16932,3,172,0,False,False,06-07-22
16933,5,150,0,False,False,01-07-22
16934,2,51,0,False,False,26-07-22
16935,2,90,0,False,False,03-07-22
16936,4,1206,0,False,False,21-07-22
16937,1,1869,0,False,False,19-07-22
16938,2,52,0,False,False,31-07-22
16939,4,575,0,False,False,14-07-22
16940,2,256,0,False,False,19-07-22
16941,1,823,0,False,False,05-07-22
16942,2,484,0,False,False,11-07-22
16943,2,230,0,False,False,31-07-22
16944,1,112,0,False,False,20-07-22
16945,3,81,0,False,False,06-07-22
16946,1,56,0,False,False,29-07-22
16947,2,245,0,False,False,05-07-22
16948,3,332,0,False,False,19-07-22
16949,5,988,0,False,False,09-07-22
16950,2,151,0,False,False,23-07-22
16951,1,132,0,False,False,15-07-22
16952,3,218,0,False,False,02-07-22
16953,2,773,0,False,False,03-07-22
16954,3,147,0,False,False,24-07-22
16955,1,953,0,False,False,27-07-22
16956,3,43,0,False,False,29-07-22
16957,1,1259,0,False,False,15-07-22
16958,1,267,0,False,False,05-07-22
16959,2,736,0,False,False,14-07-22
16960,2,901,0,False,True,10-07-22
16961,1,362,0,False,False,22-07-22
16962,2,89,0,False,False,23-07-22
16963,2,196,0,False,False,30-07-22
16964,2,346,0,False,False,17-07-22
16965,3,79,0,False,False,19-07-22
16966,1,1850,0,False,True,29-07-22
16967,1,134,0,False,False,06-07-22
16968,9,217,0,False,False,13-07-22
16969,3,119,0,False,False,17-07-22
16970,5,347,0,False,False,18-07-22
16971,2,559,0,False,False,17-07-22
16972,11,141,0,False,False,01-07-22
16973,1,135,0,False,False,22-07-22
16974,2,27,0,False,False,27-07-22
16975,6,126,0,False,False,29-07-22
16976,14,101,0,False,False,06-07-22
16977,1,62,0,False,False,27-07-22
16978,1,464,0,False,False,08-07-22
16979,1,631,0,False,False,09-07-22
16980,1,203,0,False,False,02-07-22
16981,1,306,0,False,False,10-07-22
16982,1,318,0,False,False,28-07-22
16983,1,810,0,False,False,19-07-22
16984,6,273,0,False,False,04-07-22
16985,1,780,0,False,False,30-07-22
16986,5,844,0,False,False,28-07-22
16987,6,947,0,False,False,11-07-22
16988,1,328,0,False,False,19-07-22
16989,1,448,0,False,False,18-07-22
16990,2,258,0,False,False,18-07-22
16991,10,213,0,False,False,31-07-22
16992,2,161,0,False,False,24-07-22
16993,3,82,0,False,False,23-07-22
16994,2,730,0,False,False,24-07-22
16995,4,180,0,False,False,27-07-22
16996,2,367,0,False,False,24-07-22
16997,3,870,0,False,False,10-07-22
16998,4,1820,0,False,False,04-07-22
16999,3,144,0,False,False,02-07-22
17000,2,732,0,False,False,06-07-22
17001,3,303,0,False,False,14-07-22
17002,6,553,0,False,False,31-07-22
17003,6,90,0,False,False,04-07-22
17004,2,137,0,False,False,01-07-22
17005,2,268,0,False,False,26-07-22
17006,2,828,0,False,False,06-07-22
17007,2,136,0,False,False,13-07-22
17008,3,180,0,False,False,04-07-22
17009,2,367,0,False,True,04-07-22
17010,3,513,0,False,False,16-07-22
17011,5,347,0,False,False,27-07-22
17012,4,1173,0,False,False,24-07-22
17013,2,153,0,False,False,05-07-22
17014,10,73,0,False,False,09-07-22
17015,5,626,0,False,False,09-07-22
17016,5,123,0,False,False,14-07-22
17017,3,77,0,False,False,02-07-22
17018,2,263,0,False,False,27-07-22
17019,10,91,0,False,False,03-07-22
17020,3,577,0,False,False,18-07-22
17021,5,417,0,False,False,02-07-22
17022,3,393,0,False,False,10-07-22
17023,7,633,0,False,False,12-07-22
17024,3,568,0,False,False,14-07-22
17025,2,237,0,False,False,12-07-22
17026,19,180,0,False,False,26-07-22
17027,2,257,0,False,False,25-07-22
17028,3,144,0,False,False,09-07-22
17029,3,212,0,False,False,29-07-22
17030,4,447,0,False,False,24-07-22
17031,2,92,0,False,False,21-07-22
17032,16,552,0,False,False,27-07-22
17033,2,241,0,False,False,29-07-22
17034,9,458,0,False,True,29-07-22
17035,6,1602,0,False,True,03-07-22
17036,3,42,0,False,False,07-07-22
17037,2,130,0,False,False,02-07-22
17038,6,197,0,False,False,02-07-22
17039,3,52,0,False,False,17-07-22
17040,12,441,0,False,False,06-07-22
17041,3,31,0,False,False,01-07-22
17042,2,219,0,False,False,23-07-22
17043,2,179,0,False,False,13-07-22
17044,2,1492,0,False,True,05-07-22
17045,3,72,0,False,False,21-07-22
17046,2,64,0,False,False,08-07-22
17047,2,210,0,False,False,14-07-22
17048,7,133,0,False,False,02-07-22
17049,2,203,0,False,False,13-07-22
17050,3,823,0,False,False,31-07-22
17051,10,682,0,False,False,10-07-22
17052,2,154,0,False,False,06-07-22
17053,2,150,0,False,False,02-07-22
17054,9,13,0,False,False,04-07-22
17055,2,1422,0,False,True,20-07-22
17056,12,114,0,False,False,25-07-22
17057,2,186,0,False,False,22-07-22
17058,4,57,0,False,False,01-07-22
17059,4,159,0,False,False,01-07-22
17060,16,123,0,False,False,10-07-22
17061,2,102,0,False,False,05-07-22
17062,4,65,0,False,False,17-07-22
17063,5,78,0,False,False,21-07-22
17064,3,303,0,False,False,08-07-22
17065,7,43,0,False,False,15-07-22
17066,2,44,0,False,False,27-07-22
17067,2,212,0,False,False,02-07-22
17068,2,111,0,False,False,31-07-22
17069,4,161,0,False,False,02-07-22
17070,2,979,0,False,True,12-07-22
17071,3,591,0,False,False,28-07-22
17072,5,602,0,False,False,26-07-22
17073,2,190,0,False,False,06-07-22
17074,5,616,0,False,True,20-07-22
17075,1,295,0,False,False,19-07-22
17076,1,359,0,False,False,03-07-22
17077,2,153,0,False,False,04-07-22
17078,1,110,0,False,False,21-07-22
17079,1,198,0,False,False,16-07-22
17080,5,136,0,False,False,28-07-22
17081,8,173,0,False,False,24-07-22
17082,1,294,0,False,False,21-07-22
17083,1,784,0,False,True,05-07-22
17084,1,310,0,False,False,08-07-22
17085,4,107,0,False,False,13-07-22
17086,1,298,0,False,False,28-07-22
17087,1,110,0,False,False,16-07-22
17088,1,1000,0,False,True,14-07-22
17089,1,361,0,False,False,28-07-22
17090,1,695,0,False,True,19-07-22
17091,11,137,0,False,False,05-07-22
17092,1,335,0,False,False,08-07-22
17093,1,735,0,False,True,15-07-22
17094,1,75,0,False,False,30-07-22
17095,5,57,0,False,False,13-07-22
17096,1,159,0,False,False,02-07-22
17097,1,337,0,False,False,15-07-22
17098,2,337,0,False,False,10-07-22
17099,1,267,0,False,False,04-07-22
17100,1,803,0,False,False,01-07-22
17101,1,115,0,False,False,23-07-22
17102,2,282,0,False,False,08-07-22
17103,1,168,0,False,False,02-07-22
17104,2,18,0,False,False,20-07-22
17105,1,54,0,False,False,09-07-22
17106,1,172,0,False,False,15-07-22
17107,1,256,0,False,False,31-07-22
17108,2,112,0,False,False,17-07-22
17109,1,862,0,False,True,20-07-22
17110,1,134,0,False,False,07-07-22
17111,1,324,0,False,False,24-07-22
17112,5,65,0,False,False,24-07-22
17113,1,250,0,False,False,31-07-22
17114,1,198,0,False,False,02-07-22
17115,1,241,0,False,False,26-07-22
17116,2,79,0,False,False,07-07-22
17117,2,112,0,False,False,14-07-22
17118,4,86,0,False,False,09-07-22
17119,1,127,0,False,False,25-07-22
17120,2,246,0,False,False,04-07-22
17121,1,50,0,False,False,02-07-22
17122,2,71,0,False,False,14-07-22
17123,2,61,0,False,False,29-07-22
17124,1,40,0,False,False,25-07-22
17125,2,720,0,False,False,26-07-22
17126,1,175,0,False,False,06-07-22
17127,1,234,0,False,False,18-07-22
17128,1,226,0,False,False,11-07-22
17129,1,352,0,False,False,17-07-22
17130,1,227,0,False,False,14-07-22
17131,1,214,0,False,False,14-07-22
17132,1,571,0,False,False,16-07-22
17133,1,110,0,False,False,15-07-22
17134,1,246,0,False,False,01-07-22
17135,1,63,0,False,False,06-07-22
17136,3,113,0,False,False,26-07-22
17137,5,188,0,False,False,02-07-22
17138,2,133,0,False,False,04-07-22
17139,1,98,0,False,False,20-07-22
17140,1,51,0,False,False,06-07-22
17141,2,286,0,False,False,12-07-22
17142,1,238,0,False,False,05-07-22
17143,1,49,0,False,False,07-07-22
17144,2,102,0,False,False,28-07-22
17145,7,18,0,False,False,10-07-22
17146,1,795,0,False,False,08-07-22
17147,4,1946,0,False,True,09-07-22
17148,1,560,0,False,False,19-07-22
17149,2,172,0,False,False,07-07-22
17150,1,77,0,False,False,13-07-22
17151,1,99,0,False,False,25-07-22
17152,1,153,0,False,False,09-07-22
17153,2,297,0,False,False,28-07-22
17154,1,135,0,False,False,05-07-22
17155,1,95,0,False,False,06-07-22
17156,1,182,0,False,False,19-07-22
17157,2,168,0,False,False,14-07-22
17158,1,102,0,False,False,03-07-22
17159,1,46,0,False,False,10-07-22
17160,1,1106,0,False,False,26-07-22
17161,2,81,0,False,False,27-07-22
17162,2,124,0,False,False,04-07-22
17163,8,236,0,False,False,11-07-22
17164,5,132,0,False,False,03-07-22
17165,2,94,0,False,False,15-07-22
17166,1,203,0,False,False,24-07-22
17167,2,184,0,False,False,29-07-22
17168,1,146,0,False,False,18-07-22
17169,4,102,0,False,False,24-07-22
17170,2,184,0,False,False,10-07-22
17171,1,367,0,False,False,24-07-22
17172,1,426,0,False,False,07-07-22
17173,2,800,0,False,False,07-07-22
17174,2,96,0,False,False,25-07-22
17175,3,165,0,False,False,11-07-22
17176,1,357,0,False,False,12-07-22
17177,2,177,0,False,False,10-07-22
17178,1,69,0,False,False,03-07-22
17179,1,72,0,False,False,10-07-22
17180,1,209,0,False,False,29-07-22
17181,8,362,0,False,True,30-07-22
17182,1,49,0,False,False,15-07-22
17183,2,135,0,False,False,17-07-22
17184,5,132,0,False,False,12-07-22
17185,1,177,0,False,False,15-07-22
17186,5,67,0,False,False,20-07-22
17187,1,204,0,False,False,17-07-22
17188,2,153,0,False,False,21-07-22
17189,5,239,0,False,False,07-07-22
17190,2,337,0,False,False,07-07-22
17191,1,149,0,False,False,25-07-22
17192,1,97,0,False,False,23-07-22
17193,2,471,0,False,False,30-07-22
17194,2,214,0,False,False,09-07-22
17195,1,796,0,False,False,23-07-22
17196,4,51,0,False,False,21-07-22
17197,3,106,0,False,False,09-07-22
17198,2,211,0,False,False,03-07-22
17199,6,311,0,False,False,07-07-22
17200,3,483,0,False,False,13-07-22
17201,1,605,0,False,False,16-07-22
17202,1,110,0,False,False,18-07-22
17203,1,276,0,False,False,29-07-22
17204,1,120,0,False,False,12-07-22
17205,3,39,0,False,False,07-07-22
17206,1,127,0,False,False,30-07-22
17207,1,80,0,False,False,26-07-22
17208,1,87,0,False,False,10-07-22
17209,2,66,0,False,False,13-07-22
17210,1,163,0,False,False,19-07-22
17211,2,83,0,False,False,16-07-22
17212,1,511,0,False,False,12-07-22
17213,1,184,0,False,False,15-07-22
17214,5,102,0,False,False,22-07-22
17215,5,53,0,False,False,10-07-22
17216,13,743,0,False,True,14-07-22
17217,3,129,0,False,False,20-07-22
17218,1,258,0,False,False,01-07-22
17219,1,2015,0,False,True,21-07-22
17220,1,98,0,False,False,08-07-22
17221,2,657,0,False,False,28-07-22
17222,1,199,0,False,False,07-07-22
17223,3,261,0,False,False,24-07-22
17224,12,442,0,False,False,03-07-22
17225,2,241,0,False,False,23-07-22
17226,1,152,0,False,False,16-07-22
17227,2,147,0,False,False,18-07-22
17228,1,730,0,False,False,31-07-22
17229,1,36,0,False,False,05-07-22
17230,26,1161,0,False,False,24-07-22
17231,7,90,0,False,False,20-07-22
17232,1,95,0,False,False,17-07-22
17233,2,102,0,False,False,07-07-22
17234,2,374,0,False,False,02-07-22
17235,4,468,0,False,False,20-07-22
17236,3,141,0,False,False,08-07-22
17237,4,155,0,False,False,07-07-22
17238,9,356,0,False,False,14-07-22
17239,2,147,0,False,False,02-07-22
17240,2,268,0,False,False,18-07-22
17241,3,84,0,False,False,12-07-22
17242,2,259,0,False,False,04-07-22
17243,13,360,0,False,False,06-07-22
17244,8,1031,0,False,True,08-07-22
17245,2,1368,0,False,False,11-07-22
17246,1,507,0,False,False,07-07-22
17247,1,148,0,False,False,30-07-22
17248,6,266,0,False,False,22-07-22
17249,2,295,0,False,False,09-07-22
17250,1,134,0,False,False,19-07-22
17251,1,270,0,False,False,20-07-22
17252,1,396,0,False,False,12-07-22
17253,1,273,0,False,False,14-07-22
17254,30,72,0,False,False,27-07-22
17255,1,385,0,False,False,28-07-22
17256,5,87,0,False,False,09-07-22
17257,7,161,0,False,False,17-07-22
17258,15,92,0,False,False,26-07-22
17259,2,124,0,False,False,15-07-22
17260,3,356,0,False,False,14-07-22
17261,2,394,0,False,False,26-07-22
17262,4,293,0,False,False,21-07-22
17263,2,135,0,False,False,26-07-22
17264,8,590,0,False,True,23-07-22
17265,3,200,0,False,False,30-07-22
17266,5,587,0,False,False,22-07-22
17267,3,1330,0,False,True,19-07-22
17268,2,194,0,False,False,20-07-22
17269,4,238,0,False,False,11-07-22
17270,1,171,0,False,False,12-07-22
17271,1,936,0,False,False,26-07-22
17272,4,210,0,False,False,17-07-22
17273,10,83,0,False,False,13-07-22
17274,3,946,0,False,True,31-07-22
17275,2,1319,0,False,False,07-07-22
17276,3,250,0,False,False,15-07-22
17277,3,103,0,False,False,18-07-22
17278,2,150,0,False,False,08-07-22
17279,3,67,0,False,False,06-07-22
17280,2,124,0,False,False,05-07-22
17281,3,85,0,False,False,07-07-22
17282,11,93,0,False,False,19-07-22
17283,7,99,0,False,False,16-07-22
17284,17,1448,0,False,True,06-07-22
17285,3,432,0,False,False,01-07-22
17286,3,143,0,False,False,05-07-22
17287,3,50,0,False,False,15-07-22
17288,3,126,0,False,False,16-07-22
17289,4,87,0,False,False,04-07-22
17290,2,400,0,False,False,02-07-22
17291,4,279,0,False,True,06-07-22
17292,3,185,0,False,False,22-07-22
17293,4,164,0,False,False,03-07-22
17294,9,188,0,False,False,14-07-22
17295,3,118,0,False,False,22-07-22
17296,4,661,0,False,True,09-07-22
17297,7,137,0,False,False,03-07-22
17298,5,237,0,False,False,12-07-22
17299,6,195,0,False,False,01-07-22
17300,4,138,0,False,False,15-07-22
17301,5,114,0,False,False,26-07-22
17302,3,96,0,False,False,02-07-22
17303,2,65,0,False,False,03-07-22
17304,2,144,0,False,False,19-07-22
17305,4,198,0,False,False,28-07-22
17306,2,386,0,False,False,31-07-22
17307,5,163,0,False,False,06-07-22
17308,12,63,0,False,False,10-07-22
17309,3,84,0,False,False,15-07-22
17310,14,188,0,False,False,16-07-22
17311,3,481,0,False,False,23-07-22
17312,9,1369,0,False,True,30-07-22
17313,4,653,0,False,True,21-07-22
17314,5,460,0,False,False,19-07-22
